C	l1_ratio	loss_achieved
0.1266118392857748	0.9883454192828204	-0.975
0.1	0.9915638552022664	-0.975
0.1316655564513504	0.995552469212104	-0.975
0.1065906233925079	1.0	-0.975
0.1499266860711561	0.9398219020189568	-0.975
