C	l1_ratio	loss_achieved
1.047553914462633	0.8853268262751398	-0.9361111111111112
1.6153980997352542	0.695529528770911	-0.9361111111111112
3.2557876211805765	0.6919702955318198	-0.9361111111111112
3.1172039267698657	0.3981856819179811	-0.9361111111111112
2.022807309729832	0.5724569574914732	-0.9361111111111112
