C	l1_ratio	loss_achieved
0.130686703417876	0.9917892099442016	-0.9708333333333334
0.1156809486729298	0.9893006240758238	-0.9708333333333334
0.1230244347816655	0.9998360815868872	-0.9708333333333334
0.1	0.4992764704663983	-0.9666666666666668
0.1	0.5786654394246233	-0.9666666666666668
