C	l1_ratio	loss_achieved
1.1779770911240517	0.0	-0.9857142857142858
0.1151532176991499	0.0	-0.9857142857142858
0.1945594930184868	0.0	-0.9857142857142858
0.1	0.0	-0.9857142857142858
0.1	0.0	-0.9857142857142858
