C	l1_ratio	loss_achieved
0.4889652494998207	0.9133597377033652	-1.0
0.1029653025830717	0.4869403297765904	-1.0
0.3343373096131266	0.7657122502761359	-1.0
0.1	0.9900856249559884	-1.0
0.1	0.8329954693878227	-1.0
