C	l1_ratio	loss_achieved
2.7559849463460737	0.8370527969666088	-1.0
0.5259663786578751	0.8750511344606241	-1.0
0.1965977617412486	0.340795982010828	-1.0
2.9966172758406047	0.7627676594321126	-1.0
3.74186606928866	0.8735022657597674	-1.0
