C	class_weight	solver	loss_achieved
1.5422618916924633	balanced	liblinear	-0.34146108873893843
1.5336856790138986	balanced	liblinear	-0.34146108873893843
1.4703141705377392	balanced	liblinear	-0.34146108873893843
1.5025370552435344	balanced	liblinear	-0.34146108873893843
1.447036539381099	balanced	liblinear	-0.34146108873893843
