C	l1_ratio	loss_achieved
3.0075557848606085	0.8179275084618666	-1.0
5.638925017490196	0.6779254474996619	-1.0
8.110354109907302	0.8685721544256945	-1.0
4.238125319095069	0.058938155611387176	-1.0
4.836744146559118	0.5211594296883901	-1.0
