C	class_weight	solver	loss_achieved
0.7084464545912208		liblinear	-0.3842475188931046
10.0		liblinear	-0.3750948418053681
9.686022866211012		liblinear	-0.37111010300329184
0.7654071917974851		liblinear	-0.3810416521791734
10.0		liblinear	-0.3688036878269077
