learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.008302034343348984	1000	5	log2	6	3	-0.9916593495285989
0.041745353097674895	533	3	log2	5	1	-0.9916593495285988
0.04231181502943108	990	3	sqrt	6	1	-0.9916593495285988
0.04733076983161821	827	2	log2	6	2	-0.9916593495285988
0.05441097743281981	664	2	log2	6	2	-0.9916593495285988
