learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.09881995522134758	762	4	log2	6	3	-0.057858071821182015
0.09744896567278744	708	4	log2	2	3	-0.08894759428547354
0.09737865745634282	888	4	log2	2	3	-0.08107063838679943
0.03787941971341325	406	4	log2	4	1	-0.03938593436951181
0.001	399	5	log2	6	3	-0.025805868021193112
