learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.0598519377483853	1000	2	auto	6	3	-0.3373676803245074
0.05928172154890767	1000	2	auto	6	3	-0.3364643174493695
0.061684463132946114	1000	2	auto	6	3	-0.3370742956075906
0.06039413212235235	1000	2	auto	6	3	-0.34052223445238605
0.06252285652648815	1000	2	auto	6	3	-0.3438063287859073
