C	class_weight	solver	loss_achieved
1.251569984766174		lbfgs	-0.5097445810030565
1.41976098701123		newton-cg	-0.5097445810030565
0.8318355851197798		lbfgs	-0.5097445810030565
1.0605341267226855		lbfgs	-0.5097445810030565
1.5295575909579655		lbfgs	-0.5097445810030565
