learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.1	241	2	log2	5	2	506.960786939682
0.09660406663060904	181	2	log2	5	2	506.32418077846137
0.1	201	2	log2	6	2	506.1529457358017
0.039583234768806604	462	2	log2	5	2	506.94278649438724
0.1	139	2	log2	6	2	500.1677929324795
