learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.0210274733504894	1000	5	auto	4	3	-0.4985271221554767
0.022664616027068048	1000	5	auto	6	3	-0.4898372126628429
0.021353462355380784	1000	5	auto	6	3	-0.4991486718337631
0.02143117869970965	1000	5	auto	6	3	-0.4915128363547904
0.0224046967034258	1000	5	auto	6	3	-0.4936870205396237
