C	class_weight	solver	loss_achieved
0.831208916927012		saga	-0.5091950108037567
0.7873282017466056		saga	-0.5089790403576071
0.808675653862021		saga	-0.5091950108037567
0.8478175199107125		saga	-0.5061608283270322
0.8543771323217197		saga	-0.5061608283270322
