C	class_weight	solver	loss_achieved
0.1030759516190658		sag	-0.4796122732406382
6.663739547169008		sag	-0.4791954776009648
2.4463216304560764		saga	-0.4793142811483266
4.124925684541721		saga	-0.4793142811483266
8.1453588913504		sag	-0.4864835534156379
