C	class_weight	solver	loss_achieved
0.5038743617175915	balanced	liblinear	-0.3078968253968254
0.4909636654653121	balanced	liblinear	-0.3078968253968254
0.5236028724787375	balanced	liblinear	-0.3078968253968254
0.5315554916105015	balanced	liblinear	-0.3078968253968254
0.4764707545882322	balanced	liblinear	-0.3078968253968254
