learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.0020972592685606396	220	4	auto	6	1	-0.12370004628157485
0.0039487490881314966	125	5	auto	6	1	-0.1252664677708356
0.002563313895772575	235	5	auto	5	1	-0.14118267624454278
0.002523202097549435	246	5	auto	5	1	-0.13624631054987082
0.003120131327007196	157	5	auto	5	1	-0.12753172338958502
