learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.01556197583568104	100	4	log2	6	2	503.48996592992484
0.016209735006662642	100	4	log2	6	2	502.9112523661197
0.020454009000936368	100	4	log2	6	2	504.0810198558455
0.014752086134116825	162	4	log2	6	2	504.43465266455763
0.02040221417621477	100	4	log2	6	2	503.82393358739006
