learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.001	1000	3	auto	2	1	-0.25054446531132546
0.03472950828119233	978	4	auto	6	1	-0.29960772160441096
0.001	1000	3	auto	6	1	-0.2512288218329123
0.06385126393940846	156	4	auto	6	1	-0.2561216030462414
0.06326449903956656	628	4	auto	6	1	-0.3403308352765255
