C	class_weight	solver	loss_achieved
0.4691648470125343		saga	-0.5089629629629631
0.44376968873594624		saga	-0.5089629629629631
0.4181196947699152		saga	-0.5089629629629631
0.4451737290622632		saga	-0.5089629629629631
0.4366952843045535		saga	-0.5089629629629631
