learning_rate	n_estimators	max_depth	max_features	min_samples_split	min_samples_leaf	loss_achieved
0.041113332696466345	271	3	log2	4	1	-1.0
0.042381253190950686	153	3	log2	4	2	-1.0
0.09206837990020364	690	3	log2	4	2	-1.0
0.030291775996830007	607	4	log2	3	2	-1.0
0.017979987441227446	151	2	log2	4	2	-1.0
