C	l1_ratio	loss_achieved
0.4187595558854477	0.7447806551417661	-1.0
0.17352114759166906	0.5515927259824056	-1.0
0.3902652566483357	0.6359003593513562	-1.0
0.15489954322835495	0.4849094434425594	-1.0
1.1160890661868794	0.6998340747729148	-1.0
