C	l1_ratio	loss_achieved
6.277134222741902	0.1156183950792957	-1.0
3.241126270021178	0.4148262119536319	-1.0
8.676460663045324	0.2504553653965067	-1.0
4.882039216200774	0.9855597856107052	-1.0
5.242902680672113	0.6128945257629678	-1.0
