C	l1_ratio	loss_achieved
2.894977510190924	0.295876525220505	-1.0
5.678461727870007	0.7151912790861655	-1.0
5.224424903012737	0.3520418285904084	-1.0
6.364510700386934	0.8731190201719778	-1.0
1.7620956022062586	0.9874783222814238	-1.0
