symbol	GSM150190	GSM150191	GSM150192	GSM150193	GSM150194	GSM150195	GSM1256655	GSM1256660	GSM1256663	GSM1256664	GSM1256666	GSM1256673	GSM1256678	GSM1256679	GSM1256680	GSM1256699	GSM1256703	GSM1256707	GSM1256709	GSM1256719	GSM1256777	GSM1256779	GSM1256782
COL4A5	6.70598296474775	6.44585978858982	6.52438842529723	6.73363519880374	6.68547180531972	6.75436451782684	6.61798736649276	6.78183701401251	6.73299820500284	6.90407726332824	6.77157857196184	6.82588663122082	6.71822782814885	6.49128233325714	6.63264689379045	6.63787995975215	6.5955869067474	6.78325783251125	6.75040750422178	6.79691486951229	6.8111558783579	6.68380393648397	6.82817635663317
FGF18	6.03378051970948	6.31912101028659	5.72268723408415	6.25584851694332	5.94212657495237	6.64873155391883	5.93291025230518	5.92316251298325	5.79935806170278	6.21435672932305	5.7833007057949	6.26234460454175	5.98918257121487	6.09390110437866	5.99570206522289	6.62607194575691	6.5624001793747	6.16038172578914	6.06274905729445	6.24962385690186	6.33976218699961	6.64888921063134	5.63858282843301
GDF11	7.06620730197033	6.80760791936725	6.84553117990144	7.04904759099846	6.89324393667284	6.80396902261604	6.72963134684013	6.87094040269869	6.79194286553224	6.63591539548087	6.8947720225131	6.82753765525566	7.03572453932116	6.8701488472021	6.83488632749479	7.12896746806581	6.90490802449457	6.839166307468	6.72134144672481	6.94550823819803	6.80388001645369	6.32192730007845	6.62740386746762
GDF15	5.93753750536321	6.3998957371164	5.82132354419494	6.10918881159866	6.22481029421489	6.11217541017853	5.96758761616327	5.44663147886469	5.81162361984091	5.60814817831317	5.58212217411671	5.84495154051502	6.92291250319306	6.56191726838768	7.37027770904392	6.62086313114371	7.37285268324752	6.40562985307474	6.10073097029195	6.11274264592952	7.03002428743885	7.43510618386862	4.65313329173268
IGF2	9.48840587770236	10.10783131692	9.32658058107286	9.62317431897428	8.41099173116085	9.43142134421571	9.54529230631607	9.25649416257975	8.37069540967459	9.01078079763054	9.10220193714862	8.62810437923386	8.77216374504051	10.184775599184	9.32816996686249	9.04676226429364	9.29110947675774	9.11266340178955	9.96316303062504	9.64960835655518	10.4698513824186	9.82807855851556	9.9186420589069
LAMA3	6.37603217723255	6.66278315858153	6.49973212228584	6.42807823566494	6.62571795774855	6.49812802232773	6.57496826491732	6.51521902787533	6.66288497295618	6.48412919261378	6.3909963904616	6.43716804874201	6.18192153390265	6.40701463909948	6.31332387876183	6.28815330168734	6.4820096394528	6.30934543342155	6.35685895092237	6.44898131385845	6.3406384012434	6.52496429533956	6.38137882591035
LIF	7.06339118772293	7.9251359496157	7.33443016209463	6.85707508514112	7.08339863821085	7.20822539194961	7.59639258532507	6.67791500411128	6.82308782317064	7.04339868088494	7.41506814878509	6.65622455061557	7.32605535231325	7.43231418237897	7.95652268282162	7.81478774705161	6.80067351274763	7.78924119647069	7.40306095273257	7.46441023129241	9.0019847053313	8.00677440535063	6.7021287290794
PDGFA	5.68776440034389	5.69865270825263	5.82513108870926	5.85741496418297	5.8053334354389	5.85146219180121	5.39598388786449	5.56932300167563	5.43134532049279	5.48887637212023	5.38042059790636	5.84349033050036	6.04316691030902	6.05939540104545	5.94851328907625	5.84710720308903	5.94136165409947	6.14534283029538	6.00373205451359	5.87020772421232	6.07806793820477	5.95572646211198	5.53914789823977
